Joint,OutputCase,CaseType,StepType,StepNum,U1,U2,U3,R1,R2,R3
,,,,,ft,ft,ft,Radians,Radians,Radians
11,DEAD2,Combination,,,0.000142,0,-0.000558,0,-0.000104,0
11,LCB7,Combination,,,0.003367,0,-0.015774,0,-0.002786,0
11,LCB8,Combination,,,0.00331,0,-0.015636,0,-0.002664,0
11,LCB9,Combination,,,0.003613,0,-0.016214,0,-0.00313,0
11,LCB10,Combination,,,0.003463,0,-0.01548,0,-0.00278,0
11,LCB11,Combination,,,0.003834,0,-0.0156,0,-0.003305,0
11,LCB12,Combination,,,0.0035,0,-0.014129,0,-0.002895,0
12,MODAL,LinModal,Mode,1,5.54E-18,-0.989808,-1.36E-18,0.565604,-1.39E-17,-1.09E-13
12,MODAL,LinModal,Mode,2,-3.98E-18,0.325526,8.01E-18,-0.866102,2.15E-17,0.341709
12,MODAL,LinModal,Mode,3,-3.13E-17,-1.105057,1.31E-17,0.441361,2.03E-17,-0.115149
12,MODAL,LinModal,Mode,4,0.493314,-1.43E-16,-0.451082,1.20E-16,-0.132124,-4.44E-17
12,MODAL,LinModal,Mode,5,-2.93E-16,-0.232258,-6.19E-17,-0.680742,4.28E-16,0.477449
12,MODAL,LinModal,Mode,6,-0.620579,-1.54E-17,-0.496868,-1.29E-15,-0.140723,5.17E-16
12,MODAL,LinModal,Mode,7,-2.34E-14,-0.264761,1.22E-15,-1.110144,-3.08E-14,-0.273854
12,MODAL,LinModal,Mode,8,-1.61E-12,-0.911439,1.31E-12,0.370153,9.37E-13,0.370472
12,MODAL,LinModal,Mode,9,-4.79E-11,-0.276737,2.76E-11,1.707071,6.35E-11,0.536874
12,MODAL,LinModal,Mode,10,-0.014345,2.26E-10,1.059178,-1.55E-10,0.179524,2.72E-10
12,MODAL,LinModal,Mode,11,-1.04E-09,1.277631,2.28E-10,-1.064523,-8.59E-10,0.047456
12,MODAL,LinModal,Mode,12,-2.60E-08,0.988334,4.52E-08,-1.692692,8.24E-08,-0.328882
12,LC_2,LinStatic,,,0.004942,0,-0.015329,0,-0.004587,0
12,LC_3,LinStatic,,,0.005146,0,-0.015959,0,-0.004747,0
12,LC_4,LinStatic,,,0.004774,0,-0.016171,0,-0.004886,0
12,LC_5,LinStatic,,,0.004921,0,-0.016867,0,-0.005097,0
12,LC_6,LinStatic,,,0.004604,0,-0.016812,0,-0.004917,0
12,LC_2_1450,LinStatic,,,0,0,0,0,0,0
12,LC_1_1450,LinStatic,,,0,0,0,0,0,0
12,LC_3_1450,LinStatic,,,0,0,0,0,0,0
12,LC_4_1450,LinStatic,,,0,0,0,0,0,0
12,LC_5_1450,LinStatic,,,0,0,0,0,0,0
12,LC_6_1450,LinStatic,,,0,0,0,0,0,0
12,LC_7_1450,LinStatic,,,0.003015,0,-0.009822,0,-0.002956,0
12,LC_8_1450,LinStatic,,,0.001801,0,-0.009606,0,-0.0027,0
12,LC_9_1450,LinStatic,,,0.002168,0,-0.01024,0,-0.003092,0
12,LC_10_1450,LinStatic,,,0.001987,0,-0.009996,0,-0.003012,0
12,LC_11_1450,LinStatic,,,0.002504,0,-0.010421,0,-0.003041,0
12,LC_12_1450,LinStatic,,,0.00234,0,-0.010376,0,-0.003064,0
12,LC2_2_1150,LinStatic,,,0.001884,0,-0.00832,0,-0.002455,0
12,LC2_3_1150,LinStatic,,,0.002014,0,-0.008357,0,-0.002438,0
12,LC2_4_1150,LinStatic,,,0.001604,0,-0.008019,0,-0.002414,0
12,LC2_5_1150,LinStatic,,,0.001747,0,-0.008213,0,-0.002478,0
12,LC2_6_1150,LinStatic,,,0.001456,0,-0.00771,0,-0.002167,0
12,LC2_7_1150,LinStatic,,,0.001305,0,-0.00725,0,-0.001834,0
12,LC2_8_1150,LinStatic,,,0.002524,0,-0.007311,0,-0.002206,0
12,LC2_9_1150,LinStatic,,,0.002545,0,-0.006955,0,-0.002103,0
12,LC2_10_1150,LinStatic,,,0.002542,0,-0.006557,0,-0.001986,0
12,LC2_11_1150,LinStatic,,,0.002512,0,-0.006121,0,-0.001857,0
12,LC2_12_1150,LinStatic,,,0.00225,0,-0.004615,0,-0.001403,0
12,LC_7,LinStatic,,,0.00432,0,-0.017073,0,-0.00479,0
12,LC_8,LinStatic,,,0.004325,0,-0.016916,0,-0.004907,0
12,LC_9,LinStatic,,,0.004713,0,-0.017195,0,-0.005195,0
12,LC_10,LinStatic,,,0.004529,0,-0.016553,0,-0.004998,0
12,LC_11,LinStatic,,,0.005016,0,-0.016542,0,-0.004899,0
12,LC_12,LinStatic,,,0.00459,0,-0.01499,0,-0.004466,0
12,Dead_Patter,n   LinStati,c,,0.000135,0,-0.000442,0,-0.000123,0
12,Dead_Case,LinStatic,,,0.000135,0,-0.000442,0,-0.000123,0
12,LC_2_Pre,LinStatic,,,0.001331,0,-0.004298,0,-0.00127,0
12,LC_3_Pre,LinStatic,,,0.00138,0,-0.004431,0,-0.001302,0
12,LC_4_Pre,LinStatic,,,0.001281,0,-0.004457,0,-0.001329,0
12,LC_5_Pre,LinStatic,,,0.001319,0,-0.004611,0,-0.001376,0
12,LC_6_Pre,LinStatic,,,0.001238,0,-0.004572,0,-0.001322,0
12,LC_7_Pre,LinStatic,,,0.001171,0,-0.004601,0,-0.001278,0
12,LC_8_Pre,LinStatic,,,0.001238,0,-0.004572,0,-0.001322,0
12,LC_9_Pre,LinStatic,,,0.001319,0,-0.004611,0,-0.001376,0
12,LC_10_Pre,LinStatic,,,0.001281,0,-0.004457,0,-0.001329,0
12,LC_11_Pre,LinStatic,,,0.00138,0,-0.004431,0,-0.001302,0
12,LC_12_Pre,LinStatic,,,0.001278,0,-0.004028,0,-0.001188,0
12,LCB2,Combination,,,0.003611,0,-0.01103,0,-0.003318,0
12,LCB3,Combination,,,0.003766,0,-0.011528,0,-0.003445,0
12,LCB4,Combination,,,0.003493,0,-0.011715,0,-0.003557,0
12,LCB5,Combination,,,0.003602,0,-0.012256,0,-0.003721,0
12,LCB6,Combination,,,0.003366,0,-0.01224,0,-0.003595,0
12,Envelope,Combination,Max,,0.003766,0,-0.010962,0,-0.003279,0
12,Envelope,Combination,Min,,0.003088,0,-0.012584,0,-0.003819,0
12,DEAD2,Combination,,,0.000135,0,-0.000442,0,-0.000123,0
12,LCB7,Combination,,,0.00315,0,-0.012471,0,-0.003512,0
12,LCB8,Combination,,,0.003088,0,-0.012344,0,-0.003584,0
12,LCB9,Combination,,,0.003394,0,-0.012584,0,-0.003819,0
12,LCB10,Combination,,,0.003248,0,-0.012096,0,-0.003669,0
12,LCB11,Combination,,,0.003636,0,-0.012112,0,-0.003597,0
12,LCB12,Combination,,,0.003312,0,-0.010962,0,-0.003279,0
13,MODAL,LinModal,Mode,1,1.15E-17,-0.989808,-4.18E-17,0.565604,-1.83E-17,-1.24E-13
13,MODAL,LinModal,Mode,2,-4.01E-18,-0.132159,1.42E-17,-0.874888,-1.90E-17,0.262096
13,MODAL,LinModal,Mode,3,-2.44E-17,-0.86585,1.31E-17,0.306547,-2.31E-17,-0.201345
13,MODAL,LinModal,Mode,4,0.50344,2.05E-16,-0.631531,4.39E-17,-0.102014,-7.59E-17
13,MODAL,LinModal,Mode,5,-2.26E-16,-0.693855,3.66E-16,-0.485376,-4.73E-17,0.121555
13,MODAL,LinModal,Mode,6,-0.605721,1.97E-16,-0.680238,6.72E-16,-0.096428,9.25E-16
13,MODAL,LinModal,Mode,7,-1.71E-14,0.383037,-1.92E-14,-1.523329,1.73E-14,-0.533687
13,MODAL,LinModal,Mode,8,-1.28E-12,-0.94725,1.38E-13,0.914636,-2.27E-12,-0.28454
13,MODAL,LinModal,Mode,9,-3.74E-11,-1.146296,2.88E-11,1.669987,-7.58E-11,0.447428
13,MODAL,LinModal,Mode,10,-0.069588,-3.45E-10,1.098189,2.66E-10,-0.134516,-9.32E-11
13,MODAL,LinModal,Mode,11,-7.76E-10,0.50595,-5.52E-10,-1.333327,2.44E-10,0.757176
13,MODAL,LinModal,Mode,12,-2.26E-08,0.818584,3.44E-08,-0.642983,-1.10E-07,0.60235
13,LC_2,LinStatic,,,0.005315,0,-0.021686,0,-0.003591,0
13,LC_3,LinStatic,,,0.005524,0,-0.022659,0,-0.003985,0
13,LC_4,LinStatic,,,0.005183,0,-0.0225,0,-0.003274,0
13,LC_5,LinStatic,,,0.005343,0,-0.023711,0,-0.003682,0
13,LC_6,LinStatic,,,0.005035,0,-0.023141,0,-0.003202,0
13,LC_2_1450,LinStatic,,,0,0,0,0,0,0
13,LC_1_1450,LinStatic,,,0,0,0,0,0,0
13,LC_3_1450,LinStatic,,,0,0,0,0,0,0
13,LC_4_1450,LinStatic,,,0,0,0,0,0,0
13,LC_5_1450,LinStatic,,,0,0,0,0,0,0
13,LC_6_1450,LinStatic,,,0,0,0,0,0,0
13,LC_7_1450,LinStatic,,,0.003239,0,-0.013993,0,-0.002432,0
13,LC_8_1450,LinStatic,,,0.002096,0,-0.012623,0,-0.001092,0
13,LC_9_1450,LinStatic,,,0.002468,0,-0.014134,0,-0.001816,0
13,LC_10_1450,LinStatic,,,0.002289,0,-0.013498,0,-0.00145,0
13,LC_11_1450,LinStatic,,,0.002785,0,-0.014681,0,-0.002517,0
13,LC_12_1450,LinStatic,,,0.002633,0,-0.014519,0,-0.002207,0
13,LC2_2_1150,LinStatic,,,0.002119,0,-0.011641,0,-0.001769,0
13,LC2_3_1150,LinStatic,,,0.002239,0,-0.011769,0,-0.002014,0
13,LC2_4_1150,LinStatic,,,0.001845,0,-0.010831,0,-0.001169,0
13,LC2_5_1150,LinStatic,,,0.001988,0,-0.011335,0,-0.001459,0
13,LC2_6_1150,LinStatic,,,0.001692,0,-0.010137,0,-0.000885,0
13,LC2_7_1150,LinStatic,,,0.001528,0,-0.009263,0,-0.000607,0
13,LC2_8_1150,LinStatic,,,0.002681,0,-0.010439,0,-0.001856,0
13,LC2_9_1150,LinStatic,,,0.002691,0,-0.009941,0,-0.001782,0
13,LC2_10_1150,LinStatic,,,0.002677,0,-0.00938,0,-0.001689,0
13,LC2_11_1150,LinStatic,,,0.002635,0,-0.008763,0,-0.001581,0
13,LC2_12_1150,LinStatic,,,0.00234,0,-0.006612,0,-0.001199,0
13,LC_7,LinStatic,,,0.004767,0,-0.023255,0,-0.003039,0
13,LC_8,LinStatic,,,0.004777,0,-0.023062,0,-0.002949,0
13,LC_9,LinStatic,,,0.005159,0,-0.024075,0,-0.003598,0
13,LC_10,LinStatic,,,0.004966,0,-0.022879,0,-0.003139,0
13,LC_11,LinStatic,,,0.005421,0,-0.023443,0,-0.004098,0
13,LC_12,LinStatic,,,0.004973,0,-0.021131,0,-0.003406,0
13,Dead_Patter,n   LinStati,c,,0.000146,0,-0.000606,0,-0.00009,0
13,Dead_Case,LinStatic,,,0.000146,0,-0.000606,0,-0.00009,0
13,LC_2_Pre,LinStatic,,,0.001438,0,-0.006044,0,-0.000976,0
13,LC_3_Pre,LinStatic,,,0.001487,0,-0.006253,0,-0.001071,0
13,LC_4_Pre,LinStatic,,,0.001395,0,-0.006169,0,-0.000878,0
13,LC_5_Pre,LinStatic,,,0.001436,0,-0.006447,0,-0.000978,0
13,LC_6_Pre,LinStatic,,,0.001357,0,-0.006264,0,-0.000848,0
13,LC_7_Pre,LinStatic,,,0.001292,0,-0.006241,0,-0.000799,0
13,LC_8_Pre,LinStatic,,,0.001357,0,-0.006264,0,-0.000848,0
13,LC_9_Pre,LinStatic,,,0.001436,0,-0.006447,0,-0.000978,0
13,LC_10_Pre,LinStatic,,,0.001395,0,-0.006169,0,-0.000878,0
13,LC_11_Pre,LinStatic,,,0.001487,0,-0.006253,0,-0.001071,0
13,LC_12_Pre,LinStatic,,,0.001379,0,-0.005658,0,-0.000907,0
13,LCB2,Combination,,,0.003878,0,-0.015642,0,-0.002615,0
13,LCB3,Combination,,,0.004037,0,-0.016407,0,-0.002914,0
13,LCB4,Combination,,,0.003787,0,-0.016331,0,-0.002396,0
13,LCB5,Combination,,,0.003906,0,-0.017264,0,-0.002704,0
13,LCB6,Combination,,,0.003679,0,-0.016876,0,-0.002354,0
13,Envelope,Combination,Max,,0.004037,0,-0.015473,0,-0.002101,0
13,Envelope,Combination,Min,,0.003421,0,-0.017628,0,-0.003027,0
13,DEAD2,Combination,,,0.000146,0,-0.000606,0,-0.00009,0
13,LCB7,Combination,,,0.003475,0,-0.017015,0,-0.00224,0
13,LCB8,Combination,,,0.003421,0,-0.016798,0,-0.002101,0
13,LCB9,Combination,,,0.003723,0,-0.017628,0,-0.002619,0
13,LCB10,Combination,,,0.00357,0,-0.016709,0,-0.00226,0
13,LCB11,Combination,,,0.003933,0,-0.017191,0,-0.003027,0
13,LCB12,Combination,,,0.003594,0,-0.015473,0,-0.002499,0
14,MODAL,LinModal,Mode,1,1.92E-17,-0.989808,-1.87E-17,0.565604,5.29E-17,-1.03E-13
14,MODAL,LinModal,Mode,2,-2.57E-18,-0.445686,-1.31E-17,-0.880609,-4.58E-18,0.151203
14,MODAL,LinModal,Mode,3,-1.43E-17,-0.50784,-1.56E-17,0.168924,-3.29E-18,-0.269821
14,MODAL,LinModal,Mode,4,0.516287,-1.48E-16,-0.758056,1.49E-16,-0.062302,2.88E-16
14,MODAL,LinModal,Mode,5,-1.38E-16,-0.601011,5.75E-17,-0.271938,-2.81E-16,-0.227453
14,MODAL,LinModal,Mode,6,-0.587713,-1.97E-15,-0.788199,9.63E-16,-0.04153,-4.84E-16
14,MODAL,LinModal,Mode,7,-1.06E-14,1.182378,1.30E-14,-1.794623,7.15E-15,-0.451093
14,MODAL,LinModal,Mode,8,-7.11E-13,-0.295322,-1.69E-12,1.292084,9.81E-13,-0.474163
14,MODAL,LinModal,Mode,9,-1.91E-11,-1.298516,-5.62E-11,1.080144,1.35E-11,-0.340955
14,MODAL,LinModal,Mode,10,-0.113682,3.14E-10,0.720649,-8.73E-11,-0.371395,-1.06E-10
14,MODAL,LinModal,Mode,11,-4.72E-10,-0.349151,1.42E-10,-0.95718,2.74E-10,0.229946
14,MODAL,LinModal,Mode,12,-1.07E-08,-0.504235,-8.20E-08,0.823116,2.56E-08,0.928729
14,LC_2,LinStatic,,,0.005795,0,-0.02596,0,-0.00177,0
14,LC_3,LinStatic,,,0.006025,0,-0.027461,0,-0.002099,0
14,LC_4,LinStatic,,,0.005678,0,-0.026415,0,-0.001598,0
14,LC_5,LinStatic,,,0.005872,0,-0.028137,0,-0.0018,0
14,LC_6,LinStatic,,,0.005549,0,-0.026974,0,-0.001754,0
14,LC_2_1450,LinStatic,,,0,0,0,0,0,0
14,LC_1_1450,LinStatic,,,0,0,0,0,0,0
14,LC_3_1450,LinStatic,,,0,0,0,0,0,0
14,LC_4_1450,LinStatic,,,0,0,0,0,0,0
14,LC_5_1450,LinStatic,,,0,0,0,0,0,0
14,LC_6_1450,LinStatic,,,0,0,0,0,0,0
14,LC_7_1450,LinStatic,,,0.003548,0,-0.017164,0,-0.001811,0
14,LC_8_1450,LinStatic,,,0.002401,0,-0.013571,0,-0.000058,0
14,LC_9_1450,LinStatic,,,0.002818,0,-0.01597,0,-0.000206,0
14,LC_10_1450,LinStatic,,,0.00262,0,-0.014876,0,-0.000036,0
14,LC_11_1450,LinStatic,,,0.003148,0,-0.017393,0,-0.000767,0
14,LC_12_1450,LinStatic,,,0.002994,0,-0.016809,0,-0.000475,0
14,LC2_2_1150,LinStatic,,,0.002407,0,-0.013479,0,-0.000387,0
14,LC2_3_1150,LinStatic,,,0.00253,0,-0.013942,0,-0.000619,0
14,LC2_4_1150,LinStatic,,,0.002111,0,-0.011946,0,-0.000039,0
14,LC2_5_1150,LinStatic,,,0.002268,0,-0.012813,0,-0.000173,0
14,LC2_6_1150,LinStatic,,,0.001937,0,-0.010911,0,-0.000057,0
14,LC2_7_1150,LinStatic,,,0.001748,0,-0.009789,0,-0.000106,0
14,LC2_8_1150,LinStatic,,,0.002898,0,-0.012887,0,-0.001357,0
14,LC2_9_1150,LinStatic,,,0.002892,0,-0.012301,0,-0.001301,0
14,LC2_10_1150,LinStatic,,,0.002862,0,-0.011623,0,-0.001247,0
14,LC2_11_1150,LinStatic,,,0.002805,0,-0.01087,0,-0.001184,0
14,LC2_12_1150,LinStatic,,,0.002462,0,-0.008217,0,-0.000912,0
14,LC_7,LinStatic,,,0.005296,0,-0.026953,0,-0.001917,0
14,LC_8,LinStatic,,,0.005299,0,-0.026458,0,-0.001415,0
14,LC_9,LinStatic,,,0.00571,0,-0.02827,0,-0.001506,0
14,LC_10,LinStatic,,,0.005482,0,-0.026499,0,-0.001283,0
14,LC_11,LinStatic,,,0.005953,0,-0.028263,0,-0.001951,0
14,LC_12,LinStatic,,,0.005456,0,-0.025026,0,-0.001387,0
14,Dead_Patter,n   LinStati,c,,0.000159,0,-0.000714,0,-0.00005,0
14,Dead_Case,LinStatic,,,0.000159,0,-0.000714,0,-0.00005,0
14,LC_2_Pre,LinStatic,,,0.001573,0,-0.007192,0,-0.000464,0
14,LC_3_Pre,LinStatic,,,0.001627,0,-0.007528,0,-0.000545,0
14,LC_4_Pre,LinStatic,,,0.001533,0,-0.007204,0,-0.00041,0
14,LC_5_Pre,LinStatic,,,0.001581,0,-0.007607,0,-0.000459,0
14,LC_6_Pre,LinStatic,,,0.001497,0,-0.007264,0,-0.000443,0
14,LC_7_Pre,LinStatic,,,0.001434,0,-0.007199,0,-0.000479,0
14,LC_8_Pre,LinStatic,,,0.001497,0,-0.007264,0,-0.000443,0
14,LC_9_Pre,LinStatic,,,0.001581,0,-0.007607,0,-0.000459,0
14,LC_10_Pre,LinStatic,,,0.001533,0,-0.007204,0,-0.00041,0
14,LC_11_Pre,LinStatic,,,0.001627,0,-0.007528,0,-0.000545,0
14,LC_12_Pre,LinStatic,,,0.001506,0,-0.006715,0,-0.000413,0
14,LCB2,Combination,,,0.004222,0,-0.018768,0,-0.001306,0
14,LCB3,Combination,,,0.004398,0,-0.019933,0,-0.001554,0
14,LCB4,Combination,,,0.004145,0,-0.019212,0,-0.001188,0
14,LCB5,Combination,,,0.004291,0,-0.02053,0,-0.001341,0
14,LCB6,Combination,,,0.004053,0,-0.01971,0,-0.001311,0
14,Envelope,Combination,Max,,0.004398,0,-0.018311,0,-0.000873,0
14,Envelope,Combination,Min,,0.003802,0,-0.020735,0,-0.001554,0
14,DEAD2,Combination,,,0.000159,0,-0.000714,0,-0.00005,0
14,LCB7,Combination,,,0.003862,0,-0.019754,0,-0.001438,0
14,LCB8,Combination,,,0.003802,0,-0.019195,0,-0.000972,0
14,LCB9,Combination,,,0.004128,0,-0.020663,0,-0.001047,0
14,LCB10,Combination,,,0.003949,0,-0.019296,0,-0.000873,0
14,LCB11,Combination,,,0.004326,0,-0.020735,0,-0.001407,0
14,LCB12,Combination,,,0.00395,0,-0.018311,0,-0.000974,0
15,MODAL,LinModal,Mode,1,1.65E-17,-0.989808,-4.15E-17,0.565604,2.91E-17,-1.15E-13
15,MODAL,LinModal,Mode,2,-3.12E-18,-0.35993,-7.77E-18,-0.878826,-1.65E-17,0.190937
15,MODAL,LinModal,Mode,3,-1.79E-17,-0.638451,-1.07E-17,0.214912,-1.63E-17,-0.250931
15,MODAL,LinModal,Mode,4,0.511906,2.44E-17,-0.722724,1.06E-16,-0.078507,3.30E-16
15,MODAL,LinModal,Mode,5,-1.69E-16,-0.689681,2.02E-16,-0.343848,-2.55E-16,-0.122183
15,MODAL,LinModal,Mode,6,-0.59387,-1.66E-15,-0.761983,9.38E-16,-0.063558,1.43E-15
15,MODAL,LinModal,Mode,7,-1.28E-14,0.934614,5.75E-15,-1.710167,2.09E-14,-0.526829
15,MODAL,LinModal,Mode,8,-9.14E-13,-0.539791,-1.82E-12,1.173146,-6.97E-13,-0.477173
15,MODAL,LinModal,Mode,9,-2.56E-11,-1.39062,-4.94E-11,1.299888,-4.38E-11,-0.02573
15,MODAL,LinModal,Mode,10,-0.099501,1.31E-10,0.891176,6.23E-11,-0.294653,-5.08E-10
15,MODAL,LinModal,Mode,11,-5.78E-10,-0.161839,-5.91E-11,-1.109292,4.95E-10,0.49301
15,MODAL,LinModal,Mode,12,-1.50E-08,-0.018956,-7.56E-08,0.317236,-5.75E-08,0.961806
15,LC_2,LinStatic,,,0.00563,0,-0.024896,0,-0.002547,0
15,LC_3,LinStatic,,,0.005853,0,-0.026233,0,-0.002881,0
15,LC_4,LinStatic,,,0.005509,0,-0.025447,0,-0.002335,0
15,LC_5,LinStatic,,,0.005691,0,-0.027034,0,-0.002651,0
15,LC_6,LinStatic,,,0.005375,0,-0.02597,0,-0.002298,0
15,LC_2_1450,LinStatic,,,0,0,0,0,0,0
15,LC_1_1450,LinStatic,,,0,0,0,0,0,0
15,LC_3_1450,LinStatic,,,0,0,0,0,0,0
15,LC_4_1450,LinStatic,,,0,0,0,0,0,0
15,LC_5_1450,LinStatic,,,0,0,0,0,0,0
15,LC_6_1450,LinStatic,,,0,0,0,0,0,0
15,LC_7_1450,LinStatic,,,0.003442,0,-0.016204,0,-0.002021,0
15,LC_8_1450,LinStatic,,,0.002299,0,-0.013472,0,-0.000416,0
15,LC_9_1450,LinStatic,,,0.002699,0,-0.015703,0,-0.00095,0
15,LC_10_1450,LinStatic,,,0.002508,0,-0.014727,0,-0.000666,0
15,LC_11_1450,LinStatic,,,0.003024,0,-0.016856,0,-0.001491,0
15,LC_12_1450,LinStatic,,,0.002871,0,-0.016409,0,-0.001224,0
15,LC2_2_1150,LinStatic,,,0.002309,0,-0.013155,0,-0.000984,0
15,LC2_3_1150,LinStatic,,,0.00243,0,-0.01351,0,-0.001196,0
15,LC2_4_1150,LinStatic,,,0.002021,0,-0.011822,0,-0.000542,0
15,LC2_5_1150,LinStatic,,,0.002173,0,-0.012595,0,-0.000767,0
15,LC2_6_1150,LinStatic,,,0.001855,0,-0.010827,0,-0.000344,0
15,LC2_7_1150,LinStatic,,,0.001675,0,-0.009698,0,-0.000265,0
15,LC2_8_1150,LinStatic,,,0.002823,0,-0.012152,0,-0.001563,0
15,LC2_9_1150,LinStatic,,,0.002823,0,-0.011593,0,-0.001508,0
15,LC2_10_1150,LinStatic,,,0.002798,0,-0.010948,0,-0.001435,0
15,LC2_11_1150,LinStatic,,,0.002747,0,-0.010232,0,-0.00135,0
15,LC2_12_1150,LinStatic,,,0.00242,0,-0.007729,0,-0.00103,0
15,LC_7,LinStatic,,,0.005117,0,-0.025902,0,-0.002286,0
15,LC_8,LinStatic,,,0.005122,0,-0.025624,0,-0.001979,0
15,LC_9,LinStatic,,,0.005522,0,-0.027296,0,-0.002457,0
15,LC_10,LinStatic,,,0.005306,0,-0.025675,0,-0.002102,0
15,LC_11,LinStatic,,,0.00577,0,-0.027088,0,-0.002841,0
15,LC_12,LinStatic,,,0.005291,0,-0.024137,0,-0.002254,0
15,Dead_Patter,n   LinStati,c,,0.000155,0,-0.000685,0,-0.000065,0
15,Dead_Case,LinStatic,,,0.000155,0,-0.000685,0,-0.000065,0
15,LC_2_Pre,LinStatic,,,0.001527,0,-0.00691,0,-0.00068,0
15,LC_3_Pre,LinStatic,,,0.001579,0,-0.007206,0,-0.000761,0
15,LC_4_Pre,LinStatic,,,0.001486,0,-0.006953,0,-0.000612,0
15,LC_5_Pre,LinStatic,,,0.001532,0,-0.007323,0,-0.00069,0
15,LC_6_Pre,LinStatic,,,0.001449,0,-0.007007,0,-0.000594,0
15,LC_7_Pre,LinStatic,,,0.001386,0,-0.006932,0,-0.000587,0
15,LC_8_Pre,LinStatic,,,0.001449,0,-0.007007,0,-0.000594,0
15,LC_9_Pre,LinStatic,,,0.001532,0,-0.007323,0,-0.00069,0
15,LC_10_Pre,LinStatic,,,0.001486,0,-0.006953,0,-0.000612,0
15,LC_11_Pre,LinStatic,,,0.001579,0,-0.007206,0,-0.000761,0
15,LC_12_Pre,LinStatic,,,0.001462,0,-0.006461,0,-0.000622,0
15,LCB2,Combination,,,0.004104,0,-0.017985,0,-0.001867,0
15,LCB3,Combination,,,0.004274,0,-0.019027,0,-0.00212,0
15,LCB4,Combination,,,0.004023,0,-0.018494,0,-0.001722,0
15,LCB5,Combination,,,0.00416,0,-0.019711,0,-0.001961,0
15,LCB6,Combination,,,0.003925,0,-0.018963,0,-0.001704,0
15,Envelope,Combination,Max,,0.004274,0,-0.017677,0,-0.001386,0
15,Envelope,Combination,Min,,0.003673,0,-0.019973,0,-0.00212,0
15,DEAD2,Combination,,,0.000155,0,-0.000685,0,-0.000065,0
15,LCB7,Combination,,,0.003731,0,-0.01897,0,-0.001699,0
15,LCB8,Combination,,,0.003673,0,-0.018617,0,-0.001386,0
15,LCB9,Combination,,,0.00399,0,-0.019973,0,-0.001768,0
15,LCB10,Combination,,,0.00382,0,-0.018722,0,-0.001489,0
15,LCB11,Combination,,,0.004191,0,-0.019882,0,-0.00208,0
15,LCB12,Combination,,,0.003829,0,-0.017677,0,-0.001632,0
16,MODAL,LinModal,Mode,1,7.35E-18,-0.989808,-1.26E-17,0.565604,-2.84E-17,-1.16E-13
16,MODAL,LinModal,Mode,2,-4.02E-18,0.160023,1.86E-17,-0.869031,1.42E-17,0.319002
16,MODAL,LinModal,Mode,3,-2.92E-17,-1.039944,2.24E-17,0.396423,1.04E-17,-0.145168
16,MODAL,LinModal,Mode,4,0.496708,-5.07E-17,-0.516218,9.45E-17,-0.126321,-2.62E-16
16,MODAL,LinModal,Mode,5,-2.73E-16,-0.445027,1.76E-16,-0.61562,4.19E-16,0.369185
16,MODAL,LinModal,Mode,6,-0.615672,5.95E-17,-0.565648,-6.34E-16,-0.131182,-4.32E-16
16,MODAL,LinModal,Mode,7,-2.14E-14,-0.094943,-1.55E-14,-1.247872,-2.65E-14,-0.394023
16,MODAL,LinModal,Mode,8,-1.51E-12,-1.037773,1.63E-12,0.551647,-6.47E-14,0.133736
16,MODAL,LinModal,Mode,9,-4.47E-11,-0.576908,5.79E-11,1.694709,3.51E-11,0.617236
16,MODAL,LinModal,Mode,10,-0.032778,-6.49E-12,1.132198,-1.44E-11,0.089489,5.21E-10
16,MODAL,LinModal,Mode,11,-9.57E-10,1.158551,-2.56E-10,-1.154124,-8.31E-10,0.406939
16,MODAL,LinModal,Mode,12,-2.50E-08,1.09872,8.31E-08,-1.342789,3.92E-08,-0.064701
16,LC_2,LinStatic,,,0.005066,0,-0.01761,0,-0.004456,0
16,LC_3,LinStatic,,,0.005272,0,-0.01831,0,-0.004614,0
16,LC_4,LinStatic,,,0.00491,0,-0.018599,0,-0.004597,0
16,LC_5,LinStatic,,,0.005061,0,-0.019412,0,-0.00491,0
16,LC_6,LinStatic,,,0.004748,0,-0.019255,0,-0.004618,0
16,LC_2_1450,LinStatic,,,0,0,0,0,0,0
16,LC_1_1450,LinStatic,,,0,0,0,0,0,0
16,LC_3_1450,LinStatic,,,0,0,0,0,0,0
16,LC_4_1450,LinStatic,,,0,0,0,0,0,0
16,LC_5_1450,LinStatic,,,0,0,0,0,0,0
16,LC_6_1450,LinStatic,,,0,0,0,0,0,0
16,LC_7_1450,LinStatic,,,0.00309,0,-0.011291,0,-0.002885,0
16,LC_8_1450,LinStatic,,,0.001899,0,-0.010947,0,-0.002405,0
16,LC_9_1450,LinStatic,,,0.002268,0,-0.011793,0,-0.002932,0
16,LC_10_1450,LinStatic,,,0.002088,0,-0.011493,0,-0.002718,0
16,LC_11_1450,LinStatic,,,0.002598,0,-0.011923,0,-0.002939,0
16,LC_12_1450,LinStatic,,,0.002438,0,-0.0119,0,-0.002958,0
16,LC2_2_1150,LinStatic,,,0.001962,0,-0.009542,0,-0.00237,0
16,LC2_3_1150,LinStatic,,,0.002089,0,-0.00956,0,-0.002355,0
16,LC2_4_1150,LinStatic,,,0.001684,0,-0.009219,0,-0.00218,0
